restaurant_name,amenity_type,address,city,district,province,cuisine_type,phone,website,opening_hours,halal,vegetarian_friendly,latitude,longitude,osm_id,nearby_attractions,google_maps_link,image_url_1,image_url_2,image_url_3,image_url
Lotus Leaf Restaurant,Restaurant,Daglas F. Gunawaradana Mawatha,Aluthgama,Kalutara,Western Province,Sri Lankan,,,,,,6.433215,79.999044,5239562617.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Lotus%20Leaf%20Restaurant&query_place_id=&center=6.433215,79.999044",https://images.pexels.com/photos/35996528/pexels-photo-35996528.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033379/pexels-photo-29033379.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/20291130/pexels-photo-20291130.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/18379889/pexels-photo-18379889.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Villa Wunderschön,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Seafood,,,,,,6.419666,79.997022,5437502426.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Villa%20Wundersch%C3%B6n&query_place_id=&center=6.419666,79.997022",https://images.pexels.com/photos/36448813/pexels-photo-36448813.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033148/pexels-photo-29033148.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9703895/pexels-photo-9703895.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/33427661/pexels-photo-33427661.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Malli's Seafood Restaurant Riverside,Restaurant,"Bentota, 80500, Taniperuwas Watta",Aluthgama,Kalutara,Western Province,Sri Lankan,+94775253772,https://www.mallisseafoodrestaurant.com,,,,6.418154,80.028685,6352109985.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Malli%27s%20Seafood%20Restaurant%20Riverside&query_place_id=&center=6.418154,80.028685",https://images.pexels.com/photos/36299492/pexels-photo-36299492.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/1640777/pexels-photo-1640777.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/1581384/pexels-photo-1581384.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/13354728/pexels-photo-13354728.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Pizza Hut,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Italian,,,,,,6.437863,79.995379,9378845217.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Pizza%20Hut&query_place_id=&center=6.437863,79.995379",https://images.pexels.com/photos/36412537/pexels-photo-36412537.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/27819655/pexels-photo-27819655.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/36540371/pexels-photo-36540371.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/20036313/pexels-photo-20036313.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Laluna Ayurveda Resort,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Sri Lankan,,,,,,6.43591,79.994766,10837137766.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Laluna%20Ayurveda%20Resort&query_place_id=&center=6.43591,79.994766",https://images.pexels.com/photos/5041568/pexels-photo-5041568.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/9703894/pexels-photo-9703894.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31326827/pexels-photo-31326827.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9271236/pexels-photo-9271236.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Nilwaral,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Seafood,,,,,,6.428401,79.997936,12144914472.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Nilwaral&query_place_id=&center=6.428401,79.997936",https://images.pexels.com/photos/1872888/pexels-photo-1872888.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/20291129/pexels-photo-20291129.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31513219/pexels-photo-31513219.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31500855/pexels-photo-31500855.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
TunaTurner Restaurant & Beach Bar,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Sri Lankan,,,,,,6.418709,79.996606,12145442315.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=TunaTurner%20Restaurant%20%26%20Beach%20Bar&query_place_id=&center=6.418709,79.996606",https://images.pexels.com/photos/36183160/pexels-photo-36183160.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/1099680/pexels-photo-1099680.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/1015568/pexels-photo-1015568.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/20460455/pexels-photo-20460455.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Boss of Prawns,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Seafood,,,,,,6.418105,79.998972,12451262301.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Boss%20of%20Prawns&query_place_id=&center=6.418105,79.998972",https://images.pexels.com/photos/35965066/pexels-photo-35965066.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/762473/pexels-photo-762473.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/262047/pexels-photo-262047.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/260116/pexels-photo-260116.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Immune Family Restaurant,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Seafood,,,Mo-Su 09:00-22:00,,,6.430857,79.99951,12625263301.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Immune%20Family%20Restaurant&query_place_id=&center=6.430857,79.99951",https://images.pexels.com/photos/1121480/pexels-photo-1121480.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/127513/pexels-photo-127513.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/941861/pexels-photo-941861.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/262047/pexels-photo-262047.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Olive Family Restaurant,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Sri Lankan,,,Mo-Su 09:00-22:00,,,6.463671,79.987081,12625636301.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Olive%20Family%20Restaurant&query_place_id=&center=6.463671,79.987081",https://images.pexels.com/photos/35996528/pexels-photo-35996528.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/2097090/pexels-photo-2097090.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/1581384/pexels-photo-1581384.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/260116/pexels-photo-260116.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Malli's Seafood Restaurant (Garden Restaurant),Restaurant,"Bentota, 80500, Beach Road",Aluthgama,Kalutara,Western Province,Sri Lankan,+94775253772,,,,Yes,6.420375,79.996928,12672462114.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Malli%27s%20Seafood%20Restaurant%20%28Garden%20Restaurant%29&query_place_id=&center=6.420375,79.996928",https://images.pexels.com/photos/3534750/pexels-photo-3534750.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/262978/pexels-photo-262978.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/1484516/pexels-photo-1484516.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/10294337/pexels-photo-10294337.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Chill Restaurant,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Sri Lankan,,,,,,6.416625,79.999008,13460480701.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Chill%20Restaurant&query_place_id=&center=6.416625,79.999008",https://images.pexels.com/photos/5902957/pexels-photo-5902957.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/32255675/pexels-photo-32255675.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32399761/pexels-photo-32399761.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/35065203/pexels-photo-35065203.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Ланкийская Кухня,Café,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Seafood,,,24/7,,,6.412946,80.000818,13627043602.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=%D0%9B%D0%B0%D0%BD%D0%BA%D0%B8%D0%B9%D1%81%D0%BA%D0%B0%D1%8F%20%D0%9A%D1%83%D1%85%D0%BD%D1%8F&query_place_id=&center=6.412946,80.000818",https://images.pexels.com/photos/6152377/pexels-photo-6152377.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/312418/pexels-photo-312418.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/6067421/pexels-photo-6067421.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/6067421/pexels-photo-6067421.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Amal`s Restaurant,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Regional,,,,,,6.411082,80.000031,128541715.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Amal%60s%20Restaurant&query_place_id=&center=6.411082,80.000031",https://images.pexels.com/photos/7573047/pexels-photo-7573047.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033379/pexels-photo-29033379.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/20291130/pexels-photo-20291130.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/18379889/pexels-photo-18379889.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Wunderbar,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Regional,,,,,,6.411628,79.999803,137530283.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Wunderbar&query_place_id=&center=6.411628,79.999803",https://images.pexels.com/photos/35911698/pexels-photo-35911698.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/30749028/pexels-photo-30749028.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31682340/pexels-photo-31682340.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/6238439/pexels-photo-6238439.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Oceanview,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Regional,,,,,,6.411794,79.999579,148809011.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Oceanview&query_place_id=&center=6.411794,79.999579",https://images.pexels.com/photos/7518974/pexels-photo-7518974.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/958545/pexels-photo-958545.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/262047/pexels-photo-262047.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/5394500/pexels-photo-5394500.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
The Wave,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Regional,,,,,,6.402096,80.003966,148971730.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=The%20Wave&query_place_id=&center=6.402096,80.003966",https://images.pexels.com/photos/5863646/pexels-photo-5863646.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033148/pexels-photo-29033148.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9703895/pexels-photo-9703895.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/33427661/pexels-photo-33427661.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Golden Grill,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Sri Lankan,+94342275455,https://www.goldengrill.lk/,,,,6.422945,79.997385,148977477.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Golden%20Grill&query_place_id=&center=6.422945,79.997385",https://images.pexels.com/photos/4713884/pexels-photo-4713884.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/9703894/pexels-photo-9703894.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31326827/pexels-photo-31326827.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9271236/pexels-photo-9271236.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
P and S,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Regional,,,,,,6.421977,80.001186,149136224.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=P%20and%20S&query_place_id=&center=6.421977,80.001186",https://images.pexels.com/photos/279768/pexels-photo-279768.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/20291129/pexels-photo-20291129.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31513219/pexels-photo-31513219.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31500855/pexels-photo-31500855.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Lucullus Garden,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Regional,,,,,,6.42198,79.99771,149137205.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Lucullus%20Garden&query_place_id=&center=6.42198,79.99771",https://images.pexels.com/photos/7624446/pexels-photo-7624446.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/30749028/pexels-photo-30749028.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32722834/pexels-photo-32722834.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/27976929/pexels-photo-27976929.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Susanthas,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Regional,,,,,,6.421731,79.9968,149137215.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Susanthas&query_place_id=&center=6.421731,79.9968",https://images.pexels.com/photos/5864297/pexels-photo-5864297.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/762473/pexels-photo-762473.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/262047/pexels-photo-262047.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/260116/pexels-photo-260116.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Rangoon Chinese Restaurant,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Regional,,,,,,6.434175,79.997657,158778214.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Rangoon%20Chinese%20Restaurant&query_place_id=&center=6.434175,79.997657",https://images.pexels.com/photos/36442199/pexels-photo-36442199.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/31302293/pexels-photo-31302293.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32722834/pexels-photo-32722834.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/4981715/pexels-photo-4981715.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Kulmith Restaurant,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Regional,,,,,,6.428265,79.99818,262210988.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Kulmith%20Restaurant&query_place_id=&center=6.428265,79.99818",https://images.pexels.com/photos/6875320/pexels-photo-6875320.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/127513/pexels-photo-127513.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/941861/pexels-photo-941861.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/262047/pexels-photo-262047.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Prem Cafe and Restaurant,Restaurant,"Bentota, LK, Galle, 117, 80500, Southern, Galle Road",Aluthgama,Kalutara,Western Province,Regional,,,,,,6.412482,80.000797,262996005.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Prem%20Cafe%20and%20Restaurant&query_place_id=&center=6.412482,80.000797",https://images.pexels.com/photos/5865071/pexels-photo-5865071.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/1739748/pexels-photo-1739748.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/2577235/pexels-photo-2577235.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/2577235/pexels-photo-2577235.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Diyasisila Garden Restaurant,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Sri Lankan,,,,,,6.411628,80.019658,263210218.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Diyasisila%20Garden%20Restaurant&query_place_id=&center=6.411628,80.019658",https://images.pexels.com/photos/6240781/pexels-photo-6240781.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/30700607/pexels-photo-30700607.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/29394565/pexels-photo-29394565.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/36590022/pexels-photo-36590022.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Beachrestaurant,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Regional,,,,,,6.407909,80.001123,327761164.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Beachrestaurant&query_place_id=&center=6.407909,80.001123",https://images.pexels.com/photos/5411380/pexels-photo-5411380.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/1279330/pexels-photo-1279330.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9315/pexels-photo-9315.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/10877309/pexels-photo-10877309.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Chefs Curry and Bowl,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Regional,,,,,,6.408737,80.001458,327761166.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Chefs%20Curry%20and%20Bowl&query_place_id=&center=6.408737,80.001458",https://images.pexels.com/photos/3201920/pexels-photo-3201920.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/32255675/pexels-photo-32255675.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32399761/pexels-photo-32399761.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/35065203/pexels-photo-35065203.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
reefrash,Restaurant,"Aluthgama, Sri Lanka",Aluthgama,Kalutara,Western Province,Sri Lankan,,,,,,6.418661,80.002545,433781695.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=reefrash&query_place_id=&center=6.418661,80.002545",https://images.pexels.com/photos/156697/pexels-photo-156697.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033379/pexels-photo-29033379.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/20291130/pexels-photo-20291130.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/18379889/pexels-photo-18379889.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Kandori,Restaurant,"Moragalla, LK",Aluthgama,Kalutara,Western Province,Sri Lankan,,,,,,6.458347,79.987144,505145942.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Kandori&query_place_id=&center=6.458347,79.987144",https://images.pexels.com/photos/5999249/pexels-photo-5999249.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033148/pexels-photo-29033148.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9703895/pexels-photo-9703895.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/33427661/pexels-photo-33427661.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Malli's Seafood Restaurant (Garden Restaurant),Restaurant,"Bentota, 80500, Beach Road",Aluthgama,Kalutara,Western Province,Sri Lankan,,,,,Yes,6.420381,79.997121,1368328496.0,Bentota Beach; Brief Garden; Madu River,"https://www.google.com/maps/search/?api=1&query=Malli%27s%20Seafood%20Restaurant%20%28Garden%20Restaurant%29&query_place_id=&center=6.420381,79.997121",https://images.pexels.com/photos/3695635/pexels-photo-3695635.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/2641886/pexels-photo-2641886.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/6877613/pexels-photo-6877613.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/27115002/pexels-photo-27115002.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
